ano,id_municipio,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2020,4205159,61152.8,0.0,68660.2,129813.0,0.0,0.0,129813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4205431,34474.27,0.0,0.0,34474.27,0.0,0.0,34474.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4205555,,,,,,,,93294.6,0.0,0.0,93294.6,0.0,0.0,93294.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4207700,5918.82,0.0,0.0,5918.82,0.0,0.0,5918.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4210209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4211892,91231.65,0.0,0.0,91231.65,0.0,0.0,91231.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4212007,53814.16,0.0,1448.0,55262.16,0.0,0.0,55262.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4212270,1744.72,0.0,0.0,1744.72,0.0,0.0,1744.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4212304,131922.71,0.0,0.0,131922.71,0.0,0.0,131922.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4218954,14572.85,0.0,0.0,14572.85,0.0,0.0,14572.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2801405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,1700350,1079192.29,232493.04,5587.28,1171745.26,145527.35,0.0,1317272.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1703826,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2019,1705607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1707009,1635631.0,661010.46,60199.06,1699727.51,657113.01,0.0,2356840.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1708254,11155.0,0.0,0.0,11155.0,0.0,0.0,11155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1714203,581383.33,197987.67,0.0,557358.54,222012.46,0.0,779371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1715101,72326.53,0.0,0.0,72326.53,0.0,0.0,72326.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1720903,317290.64,3706271.41,13480.22,1120996.56,2916045.71,0.0,4037042.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1721307,29738.66,0.0,0.0,29738.66,0.0,0.0,29738.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2701001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2703304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144173.67,0.0,0.0,144173.67,0.0,0.0,144173.67
2020,2707008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2901502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021,2906857,224656.51,826.71,11045.45,236528.67,0.0,0.0,236528.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2915353,32896.52,393.75,5499.12,38837.37,0.0,0.0,38837.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2919702,125956.02,0.0,0.0,125956.02,0.0,0.0,125956.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2919702,84161.46,0.0,0.0,84161.46,0.0,0.0,84161.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2922508,266833.4,0.0,65133.01,332156.57,0.0,0.0,332156.57,,,,,,,,,,,,,,
2021,2924504,402581.39,45.72,8287.99,411426.3,0.0,0.0,411426.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2932408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020,2933455,43571.88,0.0,21373.12,65007.4,0.0,0.0,65007.4,,,,,,,,,,,,,,
2020,2300705,0.0,0.0,1331.99,1331.99,0.0,0.0,1331.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2303402,34151.98,0.0,0.0,34151.98,0.0,0.0,34151.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2304301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2310308,1436.4,0.0,0.0,1436.4,0.0,0.0,1436.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2310852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5204953,17697.96,0.0,0.0,,17697.96,0.0,17697.96,,,,,,,,,,,,,,
2019,5208400,4014.38,0.0,0.0,4014.38,,0.0,4014.38,,,,,,,,,,,,,,
2019,5209408,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,
2021,5210802,8346.66,0.0,0.0,,8346.66,0.0,8346.66,,,,,,,,,,,,,,
2020,5214804,24339.41,0.0,0.0,24339.41,,0.0,24339.41,,,,,,,,,,,,,,
2021,5219712,4172.43,0.0,0.0,,4172.43,0.0,4172.43,,,,,,,,,,,,,,
2019,2105708,27199.0,0.0,0.0,27199.0,0.0,0.0,27199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2109502,7139.37,0.0,7352.85,22985.71,0.0,0.0,14492.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2110856,2952.72,0.0,2769.97,5722.69,0.0,0.0,5722.69,,,,,,,,,,,,,,
2021,2112605,6047.8,0.0,5673.5,11721.3,0.0,0.0,11721.3,,,,,,,,,,,,,,
2019,3103108,11774.88,0.0,6454.31,21459.59,0.0,0.0,21459.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3103207,22515.33,0.0,23500.71,8820.27,41002.09,0.0,49822.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3103603,121354.53,6912.2,11241.42,127337.37,12170.78,0.0,139508.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3109402,483937.55,0.0,20974.88,504912.43,0.0,0.0,504912.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3110806,37990.19,0.0,19117.97,89714.84,79.51,0.0,89794.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3129657,252704.24,36428.28,11420.26,284275.0,16277.78,0.0,300552.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3129657,343768.94,0.0,29529.8,113741.94,285211.73,0.0,398953.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3133709,133656.68,0.0,94364.39,39468.02,207414.31,0.0,246882.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3147402,223194.96,0.0,118857.1,343962.12,0.0,0.0,343962.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3147956,28446.44,2177985.91,30225.43,194855.48,2226812.31,0.0,2421667.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3162450,41768.03,0.0,21019.1,92819.46,87.41,0.0,92906.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3163409,31037.91,0.0,10746.1,41748.39,35.62,0.0,41784.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3163607,19285.21,0.0,10571.05,34723.51,0.0,0.0,34723.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3166105,22362.99,0.0,18465.96,9346.25,34859.96,0.0,44206.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3168507,98811.38,0.0,29412.59,115797.23,12426.74,0.0,128223.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3170750,90456.21,0.0,45520.66,184680.45,189.31,0.0,184869.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5000203,974152.95,97515.42,51605.56,429959.58,0.0,693314.35,1123273.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5004601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5004700,731745.1,0.0,70148.59,801893.69,0.0,0.0,801893.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5108907,,,,,,,,21990.48,0.0,32985.72,54976.2,0.0,0.0,54976.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5106315,,,,,,,,41322.07,0.0,0.0,35000.0,,,49643.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1501576,737555.45,0.0,7140.51,744695.96,0.0,0.0,744695.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2506905,0.0,0.0,385268.68,385268.68,0.0,0.0,385268.68,,,,,,,,,,,,,,
2021,2510204,0.0,0.0,139093.63,139093.63,0.0,0.0,139093.63,,,,,,,,,,,,,,
2021,2516003,190392.73,0.0,870908.34,1061301.07,0.0,0.0,1061301.07,,,,,,,,,,,,,,
2019,2517001,0.0,0.0,62037.78,125445.35,0.0,0.0,125445.35,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2603405,9551.37,0.0,0.0,17048.98,0.0,0.0,17048.98,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2606705,0.0,0.0,0.0,335270.44,0.0,0.0,335270.44,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2608008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2203503,500000.0,0.0,0.0,538267.62,0.0,0.0,538267.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2204550,0.0,0.0,0.0,5223.82,0.0,0.0,5223.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2204907,0.0,0.0,0.0,74.43,0.0,0.0,74.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2205250,0.0,0.0,0.0,1479.32,0.0,0.0,1479.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2205607,50000.0,0.0,0.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2207306,360000.0,0.0,0.0,369715.58,0.0,0.0,369715.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2208403,474486.38,2665052.55,0.0,1972734.36,0.0,1227091.06,3199825.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4102208,188725.87,0.0,371.0,179447.61,0.0,9649.26,189096.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4103040,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4103370,227428.2,0.0,3091.0,230519.2,0.0,0.0,230519.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4119657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4119707,46929.68,,,44205.74,,2723.94,,,,,,,,,,,,,,,
2020,4121307,373959.74,0.0,0.0,373959.74,0.0,0.0,373959.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4125753,137199.53,,205000.0,342199.53,,,,,,,,,,,,,,,,,
2021,4126652,156584.02,,15719.34,172303.36,,,,,,,,,,,,,,,,,
2019,4127882,246681.68,22.38,705.02,245958.08,1451.0,0.0,247409.08,,,,,,,,,,,,,,
2019,2400208,5642696.7,325669.95,68426947.32,68426947.32,0.0,5968366.65,74395313.97,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2400802,62053.96,0.0,984.0,984.0,0.0,62053.96,63037.96,,,,,,,,,,,,,,
2020,2401453,33991.39,0.0,984.0,984.0,0.0,33991.39,34975.39,,,,,,,,,,,,,,
2020,2404903,8531.16,0.0,984.0,984.0,0.0,8531.16,9515.16,,,,,,,,,,,,,,
2020,2405207,2997.0,0.0,0.0,0.0,0.0,2997.0,2997.0,,,,,,,,,,,,,,
2019,2405702,0.0,0.0,12914126.96,12914126.96,0.0,0.0,12914126.96,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2409605,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,
2020,2410207,422430.11,0.0,984.0,1212.44,409905.58,12296.09,423414.11,,,,,,,,,,,,,,
2020,2410256,2494.0,0.0,984.0,984.0,0.0,2494.0,3478.0,,,,,,,,,,,,,,
2020,4300638,13801.38,0.0,4593.55,19081.99,0.0,0.0,19081.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4304663,671866.56,0.0,96627.52,813790.71,0.0,0.0,813790.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4305975,,,,,,,,278872.99,27467.56,0.0,278872.99,0.0,,306340.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4307864,90489.98,0.0,12311.98,110014.45,0.0,0.0,110014.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4308300,217327.37,0.0,34579.42,262922.57,0.0,0.0,262922.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4308433,,,,,,,,450018.96,0.0,0.0,,,,450018.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4309753,,,,,,,,23245.02,0.0,743135.27,766380.29,0.0,0.0,766380.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4310009,263578.27,0.0,11421.9,274543.88,15426.0,0.0,289969.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4310603,238710.92,0.0,211590.48,458519.52,0.0,0.0,458519.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4311106,91099.46,0.0,92456.67,187932.18,0.0,0.0,187932.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4311981,142000.0,0.0,139490.11,286216.33,0.0,0.0,286216.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4312476,10334.97,0.0,6960.0,17958.56,0.0,0.0,17958.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4312906,8515.71,0.0,16797.03,25736.67,0.0,0.0,25736.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4313201,875277.62,67594.26,767055.01,1583143.68,0.0,188142.24,1771285.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4314050,1455829.24,0.0,10168.0,474215.85,1015418.66,0.0,1489634.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4314548,11213.97,0.0,3406.18,15178.4,0.0,0.0,15178.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4314605,37732.66,0.0,77344.29,115076.95,0.0,0.0,115076.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4315750,4676.12,0.0,94227.65,99147.93,0.0,0.0,99147.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4316006,70409.65,0.0,180716.0,250862.93,3133.7,0.0,253996.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4316600,122964.03,0.0,0.0,124336.18,0.0,0.0,124336.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4319125,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4320230,0.0,0.0,4839.42,4839.42,0.0,0.0,4839.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4320404,38077.0,0.0,154824.04,169942.83,0.0,22958.21,192901.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4320503,1224.86,0.0,0.0,1224.86,0.0,0.0,1224.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4321329,4938.49,0.0,0.0,5141.42,0.0,0.0,5141.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4321832,,,,,,,,68657.04,0.0,0.0,68657.04,0.0,0.0,68657.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4322558,,,,,,,,0.0,0.0,0.0,65184.19,0.0,0.0,65184.19,,,,,,,
2019,4200804,31463.36,0.0,0.0,31463.36,0.0,0.0,31463.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4203303,,,,,,,,36704.81,0.0,0.0,36704.81,0.0,0.0,36704.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4203956,,,,,,,,722088.0,0.0,0.0,722088.0,0.0,0.0,722088.0,,,,,,,
2019,4204806,291316.18,16588666.67,5520.99,5392419.03,11493084.81,0.0,16885503.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4205191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4206801,17649.02,0.0,0.0,17649.02,0.0,0.0,17649.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4208955,33518.38,0.0,0.0,33518.38,0.0,0.0,33518.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4209904,248202.88,0.0,1399.9,249602.78,0.0,0.0,249602.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4210209,455775.67,0.0,0.0,455775.67,0.0,0.0,455775.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4212007,176496.07,0.0,0.0,176496.07,0.0,0.0,176496.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4212205,658190.0,0.0,0.0,,,,658190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4212908,34900.8,402513.17,0.0,437413.97,0.0,0.0,437413.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4215695,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021,4215752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4216800,10017.35,0.0,0.0,10017.35,0.0,0.0,10017.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4217956,1225.55,0.0,0.0,1225.55,0.0,0.0,1225.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2802205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2803302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2804508,1206427.3,0.0,0.0,1206427.3,0.0,0.0,1206427.3,,,,,,,,,,,,,,
2019,1700251,18096.82,0.0,0.0,18096.82,0.0,0.0,18096.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1707009,1390831.01,273218.01,301576.16,1955111.92,10513.26,0.0,1965625.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1714302,197730.13,158.06,1651.1,199539.29,0.0,0.0,199539.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1716505,,,,,,,,59444.82,0.0,0.0,59444.82,0.0,0.0,59444.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1717503,27019.63,0.0,0.0,,0.0,0.0,27019.63,,,,,,,,,,,,,,
2021,1720499,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,
2020,2703908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2706109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2708808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,
2019,2901205,32108.32,0.0,0.0,32108.32,0.0,0.0,32108.32,,,,,,,,,,,,,,
2021,2906204,2718832.44,71538.71,29395.84,2831017.63,0.0,0.0,2831017.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2907608,173822.39,0.0,42495.17,216441.65,0.0,0.0,216441.65,,,,,,,,,,,,,,
2020,2910206,76226.27,0.0,11317.37,87576.68,0.0,0.0,87576.68,,,,,,,,,,,,,,
2021,2911600,275826.11,17.16,6941.1,298187.47,0.0,0.0,298187.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2918357,163365.04,1585.18,22248.16,187372.52,0.0,0.0,187372.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2918753,23083.83,0.0,10480.43,33594.86,0.0,0.0,33594.86,,,,,,,,,,,,,,
2020,2919058,425038.2,0.0,13400.44,438477.76,0.0,0.0,438477.76,,,,,,,,,,,,,,
2020,2921054,22382.05,0.0,11007.39,33421.58,0.0,0.0,33421.58,,,,,,,,,,,,,,
2021,2923803,282470.5,1566.49,83715.07,367752.06,0.0,0.0,367752.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2924702,110963.83,0.0,16630.43,127642.81,0.0,0.0,127642.81,,,,,,,,,,,,,,
2021,2925808,219639.49,274.84,10050.73,238912.19,0.0,0.0,238912.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
